Serial Number:20485855 --

"Date Time, GMT -0400","Temp, (*F)","RH, (%)","DewPt, (*F)","Host Connect","EOF"
2019-08-13 08:00:00,90.45,62.72,76.04, , 
2019-08-13 08:15:00,92.15,59.55,76.08, , 
2019-08-13 08:30:00,93.77,56.89,76.21, , 
2019-08-13 08:45:00,94.70,55.17,76.15, , 
2019-08-13 09:00:00,96.86,52.75,76.79, , 
2019-08-13 09:15:00,97.71,51.70,76.97, , 
2019-08-13 09:30:00,98.87,50.75,77.47, , 
2019-08-13 09:45:00,99.95,49.51,77.71, , 
2019-08-13 10:00:00,101.26,48.26,78.13, , 
2019-08-13 10:15:00,101.57,48.90,78.81, , 
2019-08-13 10:30:00,99.87,49.83,77.83, , 
2019-08-13 10:45:00,100.49,48.23,77.40, , 
2019-08-13 11:00:00,102.19,47.27,78.34, , 
2019-08-13 11:15:00,104.27,45.04,78.75, , 
2019-08-13 11:30:00,103.50,45.82,78.58, , 
2019-08-13 11:45:00,104.20,44.72,78.46, , 
2019-08-13 12:00:00,104.74,43.68,78.24, , 
2019-08-13 12:15:00,105.12,42.67,77.87, , 
2019-08-13 12:30:00,105.66,41.86,77.77, , 
2019-08-13 12:45:00,106.51,41.07,77.95, , 
2019-08-13 13:00:00,106.82,40.75,77.98, , 
2019-08-13 13:15:00,107.90,40.32,78.63, , 
2019-08-13 13:30:00,104.04,43.13,77.23, , 
2019-08-13 13:45:00,102.11,44.10,76.17, , 
2019-08-13 14:00:00,102.27,44.04,76.26, , 
2019-08-13 14:15:00,101.88,44.30,76.09, , 
2019-08-13 14:30:00,102.65,43.58,76.30, , 
2019-08-13 14:45:00,101.57,44.27,75.79, , 
2019-08-13 15:00:00,102.03,43.00,75.33, , 
2019-08-13 15:15:00,101.49,43.49,75.19, , 
2019-08-13 15:30:00,100.41,45.27,75.42, , 
2019-08-13 15:45:00,99.72,45.82,75.16, , 
2019-08-13 16:00:00,99.02,46.79,75.15, , 
2019-08-13 16:15:00,96.24,49.51,74.32, , 
2019-08-13 16:30:00,94.16,52.27,74.03, , 
2019-08-13 16:45:00,93.23,53.00,73.59, , 
2019-08-13 17:00:00,91.38,55.42,73.20, , 
2019-08-13 17:15:00,89.76,57.60,72.85, , 
2019-08-13 17:30:00,88.52,59.25,72.53, , 
2019-08-13 17:45:00,87.52,60.70,72.30, , 
2019-08-13 18:00:00,86.44,63.36,72.56, , 
2019-08-13 18:15:00,85.82,64.27,72.40, , 
2019-08-13 18:30:00,85.28,65.21,72.32, , 
2019-08-13 18:45:00,84.74,66.15,72.23, , 
2019-08-13 19:00:00,84.20,67.09,72.13, , 
2019-08-13 19:15:00,83.89,67.33,71.94, , 
2019-08-13 19:30:00,83.58,68.44,72.13, , 
2019-08-13 19:45:00,83.50,68.83,72.23, , 
2019-08-13 20:00:00,83.42,68.95,72.21, , 
2019-08-13 20:15:00,83.42,69.90,72.61, , 
2019-08-13 20:30:00,83.27,70.67,72.79, , 
2019-08-13 20:45:00,83.35,70.76,72.90, , 
2019-08-13 21:00:00,83.35,71.12,73.05, , 
2019-08-13 21:15:00,83.27,71.33,73.07, , 
2019-08-13 21:30:00,83.35,70.17,72.65, , 
2019-08-13 21:45:00,83.27,71.30,73.05, , 
2019-08-13 22:00:00,83.19,73.04,73.70, , 
2019-08-13 22:15:00,82.96,73.01,73.47, , 
2019-08-13 22:30:00,82.81,72.60,73.15, , 
2019-08-13 22:45:00,82.57,72.13,72.73, , 
2019-08-13 23:00:00,82.65,71.74,72.65, , 
2019-08-13 23:15:00,81.11,75.39,72.63, , 
2019-08-13 23:30:00,80.03,75.74,71.72, , 
2019-08-13 23:45:00,80.18,76.23,72.07, , 
2019-08-14 00:00:00,80.41,79.85,73.67, , 
2019-08-14 00:15:00,80.18,80.76,73.78, , 
2019-08-14 00:30:00,79.41,80.76,73.03, , 
2019-08-14 00:45:00,78.79,81.51,72.70, , 
2019-08-14 01:00:00,78.17,84.62,73.21, , 
2019-08-14 01:15:00,78.02,84.23,72.92, , 
2019-08-14 01:30:00,78.10,83.66,72.80, , 
2019-08-14 01:45:00,78.25,83.72,72.97, , 
2019-08-14 02:00:00,78.56,83.75,73.28, , 
2019-08-14 02:15:00,78.87,83.89,73.63, , 
2019-08-14 02:30:00,78.95,83.01,73.40, , 
2019-08-14 02:45:00,78.87,83.35,73.44, , 
2019-08-14 03:00:00,78.79,82.84,73.18, , 
2019-08-14 03:15:00,78.56,81.59,72.51, , 
2019-08-14 03:30:00,78.25,80.65,71.86, , 
2019-08-14 03:45:00,78.33,81.39,72.21, , 
2019-08-14 04:00:00,78.33,82.47,72.60, , 
2019-08-14 04:15:00,78.64,82.39,72.87, , 
2019-08-14 04:30:00,78.71,83.75,73.43, , 
2019-08-14 04:45:00,79.02,83.33,73.58, , 
2019-08-14 05:00:00,79.41,83.95,74.18, , 
2019-08-14 05:15:00,79.87,82.67,74.18, , 
2019-08-14 05:30:00,79.79,82.62,74.08, , 
2019-08-14 05:45:00,79.64,82.64,73.94, , 
2019-08-14 06:00:00,79.72,81.56,73.63, , 
2019-08-14 06:15:00,80.10,81.76,74.08, , 
2019-08-14 06:30:00,80.88,80.48,74.35, , 
2019-08-14 06:45:00,81.49,79.53,74.60, , 
2019-08-14 07:00:00,82.50,75.42,73.99, , 
2019-08-14 07:15:00,83.19,75.91,74.85, , 
2019-08-14 07:30:00,86.20,72.13,76.22, , 
2019-08-14 07:45:00,87.75,71.21,77.31, , 
2019-08-14 08:00:00,91.61,63.33,77.43, , 
2019-08-14 08:15:00,94.70,59.28,78.32, , 
2019-08-14 08:30:00,94.78,57.01,77.21, , 
2019-08-14 08:45:00,95.47,57.82,78.29, , 
2019-08-14 09:00:00,96.86,55.89,78.55, , 
2019-08-14 09:15:00,98.95,53.69,79.25, , 
2019-08-14 09:30:00,99.25,53.72,79.56, , 
2019-08-14 09:45:00,98.79,54.20,79.40, , 
2019-08-14 10:00:00,99.33,53.44,79.47, , 
2019-08-14 10:15:00,100.57,52.18,79.87, , 
2019-08-14 10:30:00,101.18,51.70,80.16, , 
2019-08-14 10:45:00,102.11,49.13,79.44, , 
2019-08-14 11:00:00,103.50,47.94,79.96, , 
2019-08-14 11:15:00,104.66,46.43,80.03, , 
2019-08-14 11:30:00,105.74,46.50,81.05, , 
2019-08-14 11:45:00,104.89,46.98,80.60, , 
2019-08-14 12:00:00,103.35,47.88,79.78, , 
2019-08-14 12:15:00,99.10,52.08,78.47, , 
2019-08-14 12:30:00,97.17,59.25,80.62, , 
2019-08-14 12:45:00,99.79,52.72,79.48, , 
2019-08-14 13:00:00,102.34,49.92,80.15, , 
2019-08-14 13:15:00,105.51,46.95,81.14, , 
2019-08-14 13:30:00,105.82,45.33,80.34, , 
2019-08-14 13:45:00,105.59,44.85,79.81, , 
2019-08-14 14:00:00,105.74,44.33,79.59, , 
2019-08-14 14:15:00,103.35,46.08,78.61, , 
2019-08-14 14:30:00,103.42,46.27,78.81, , 
2019-08-14 14:45:00,102.34,47.62,78.70, , 
2019-08-14 15:00:00,101.49,47.20,77.66, , 
2019-08-14 15:15:00,101.11,48.01,77.83, , 
2019-08-14 15:30:00,100.10,48.71,77.35, , 
2019-08-14 15:45:00,97.86,51.26,76.85, , 
2019-08-14 16:00:00,97.40,52.78,77.31, , 
2019-08-14 16:15:00,95.86,54.98,77.12, , 
2019-08-14 16:30:00,93.62,57.67,76.48, , 
2019-08-14 16:45:00,92.23,59.34,76.04, , 
2019-08-14 17:00:00,91.38,60.54,75.85, , 
2019-08-14 17:15:00,89.68,63.39,75.64, , 
2019-08-14 17:30:00,88.60,64.79,75.27, , 
2019-08-14 17:45:00,87.75,66.66,75.32, , 
2019-08-14 18:00:00,87.05,67.69,75.12, , 
2019-08-14 18:15:00,86.28,69.66,75.24, , 
2019-08-14 18:30:00,85.66,70.61,75.06, , 
2019-08-14 18:45:00,85.12,71.45,74.89, , 
2019-08-14 19:00:00,84.66,73.72,75.39, , 
2019-08-14 19:15:00,84.43,74.33,75.42, , 
2019-08-14 19:30:00,83.81,76.61,75.73, , 
2019-08-14 19:45:00,83.73,76.49,75.61, , 
2019-08-14 20:00:00,83.50,76.58,75.42, , 
2019-08-14 20:15:00,83.50,74.01,74.39, , 
2019-08-14 20:30:00,83.58,75.65,75.12, , 
2019-08-14 20:45:00,83.50,73.72,74.27, , 
2019-08-14 21:00:00,83.42,73.57,74.14, , 
2019-08-14 21:15:00,83.42,74.10,74.35, , 
2019-08-14 21:30:00,83.50,74.54,74.60, , 
2019-08-14 21:45:00,83.42,74.19,74.39, , 
2019-08-14 22:00:00,83.19,75.50,74.69, , 
2019-08-14 22:15:00,83.27,75.97,74.95, , 
2019-08-14 22:30:00,83.27,75.97,74.95, , 
2019-08-14 22:45:00,83.12,76.03,74.82, , 
2019-08-14 23:00:00,83.04,76.96,75.12, , 
2019-08-14 23:15:00,83.12,77.37,75.35, , 
2019-08-14 23:30:00,83.12,77.37,75.35, , 
2019-08-14 23:45:00,83.27,77.45,75.53, , 
2019-08-15 00:00:00,83.35,76.99,75.43, , 
2019-08-15 00:15:00,83.35,76.41,75.20, , 
2019-08-15 00:30:00,83.27,75.91,74.93, , 
2019-08-15 00:45:00,83.27,76.09,75.00, , 
2019-08-15 01:00:00,83.19,75.91,74.85, , 
2019-08-15 01:15:00,83.27,77.05,75.37, , 
2019-08-15 01:30:00,83.04,75.59,74.58, , 
2019-08-15 01:45:00,82.88,75.88,74.54, , 
2019-08-15 02:00:00,82.73,76.49,74.63, , 
2019-08-15 02:15:00,82.65,77.42,74.92, , 
2019-08-15 02:30:00,82.65,76.96,74.74, , 
2019-08-15 02:45:00,82.65,77.92,75.11, , 
2019-08-15 03:00:00,82.73,77.92,75.19, , 
2019-08-15 03:15:00,82.57,78.84,75.39, , 
2019-08-15 03:30:00,82.65,78.32,75.27, , 
2019-08-15 03:45:00,82.73,77.80,75.14, , 
2019-08-15 04:00:00,82.81,77.80,75.22, , 
2019-08-15 04:15:00,82.81,79.33,75.80, , 
2019-08-15 04:30:00,82.50,81.13,76.18, , 
2019-08-15 04:45:00,82.11,80.56,75.59, , 
2019-08-15 05:00:00,82.03,79.53,75.13, , 
2019-08-15 05:15:00,82.11,80.45,75.55, , 
2019-08-15 05:30:00,82.27,80.19,75.60, , 
2019-08-15 05:45:00,82.34,78.26,74.95, , 
2019-08-15 06:00:00,82.34,78.26,74.95, , 
2019-08-15 06:15:00,82.57,77.83,75.00, , 
2019-08-15 06:30:00,82.88,77.45,75.16, , 
2019-08-15 06:45:00,83.35,77.97,75.81, , 
2019-08-15 07:00:00,84.20,75.53,75.67, , 
2019-08-15 07:15:00,85.20,74.77,76.34, , 
2019-08-15 07:30:00,85.82,74.39,76.78, , 
2019-08-15 07:45:00,86.36,73.51,76.94, , 
2019-08-15 08:00:00,87.67,69.69,76.59, , 
2019-08-15 08:15:00,90.30,68.02,78.35, , 
2019-08-15 08:30:00,91.30,64.79,77.83, , 
2019-08-15 08:45:00,91.38,64.30,77.67, , 
2019-08-15 09:00:00,93.15,61.43,77.96, , 
2019-08-15 09:15:00,95.08,59.31,78.70, , 
2019-08-15 09:30:00,96.40,57.11,78.77, , 
2019-08-15 09:45:00,97.71,55.14,78.92, , 
2019-08-15 10:00:00,98.64,54.73,79.55, , 
2019-08-15 10:15:00,99.87,52.72,79.55, , 
2019-08-15 10:30:00,100.41,52.46,79.90, , 
2019-08-15 10:45:00,100.57,51.20,79.29, , 
2019-08-15 11:00:00,100.80,50.62,79.16, , 
2019-08-15 11:15:00,100.26,50.85,78.80, , 
2019-08-15 11:30:00,102.03,49.99,79.90, , 
2019-08-15 11:45:00,101.11,50.37,79.29, , 
2019-08-15 12:00:00,102.65,49.22,79.99, , 
2019-08-15 12:15:00,102.42,49.41,79.90, , 
2019-08-15 12:30:00,101.26,50.91,79.76, , 
2019-08-15 12:45:00,101.18,50.46,79.42, , 
2019-08-15 13:00:00,102.42,49.22,79.78, , 
2019-08-15 13:15:00,102.96,48.71,79.96, , 
2019-08-15 13:30:00,103.73,48.17,80.31, , 
2019-08-15 13:45:00,105.20,47.20,81.03, , 
2019-08-15 14:00:00,105.35,45.85,80.27, , 
2019-08-15 14:15:00,103.19,48.20,79.84, , 
2019-08-15 14:30:00,101.80,49.96,79.67, , 
2019-08-15 14:45:00,103.27,48.39,80.04, , 
2019-08-15 15:00:00,102.03,48.93,79.25, , 
2019-08-15 15:15:00,100.49,50.15,78.59, , 
2019-08-15 15:30:00,99.33,51.58,78.38, , 
2019-08-15 15:45:00,97.32,53.82,77.83, , 
2019-08-15 16:00:00,97.86,53.60,78.20, , 
2019-08-15 16:15:00,96.17,55.79,77.85, , 
2019-08-15 16:30:00,95.01,56.98,77.41, , 
2019-08-15 16:45:00,93.69,58.97,77.23, , 
2019-08-15 17:00:00,92.69,60.63,77.13, , 
2019-08-15 17:15:00,90.68,63.73,76.74, , 
2019-08-15 17:30:00,89.29,66.09,76.53, , 
2019-08-15 17:45:00,88.44,66.75,76.02, , 
2019-08-15 18:00:00,87.52,69.12,76.19, , 
2019-08-15 18:15:00,86.51,70.20,75.70, , 
2019-08-15 18:30:00,85.82,71.56,75.61, , 
2019-08-15 18:45:00,85.43,72.78,75.74, , 
2019-08-15 19:00:00,85.12,72.48,75.33, , 
2019-08-15 19:15:00,85.05,71.98,75.04, , 
2019-08-15 19:30:00,84.74,72.36,74.91, , 
2019-08-15 19:45:00,84.51,74.30,75.48, , 
2019-08-15 20:00:00,84.27,73.83,75.06, , 
2019-08-15 20:15:00,84.04,75.12,75.36, , 
2019-08-15 20:30:00,83.81,75.62,75.34, , 
2019-08-15 20:45:00,83.58,75.59,75.10, , 
2019-08-15 21:00:00,83.42,75.45,74.89, , 
2019-08-15 21:15:00,83.42,76.58,75.34, , 
2019-08-15 21:30:00,83.35,76.52,75.24, , 
2019-08-15 21:45:00,83.19,76.84,75.22, , 
2019-08-15 22:00:00,83.19,77.86,75.61, , 
2019-08-15 22:15:00,83.27,77.39,75.51, , 
2019-08-15 22:30:00,83.19,78.38,75.81, , 
2019-08-15 22:45:00,83.04,78.23,75.61, , 
2019-08-15 23:00:00,82.96,77.89,75.40, , 
2019-08-15 23:15:00,82.88,78.41,75.53, , 
2019-08-15 23:30:00,82.73,77.80,75.14, , 
2019-08-15 23:45:00,82.73,78.20,75.30, , 
2019-08-16 00:00:00,82.65,78.20,75.22, , 
2019-08-16 00:15:00,82.57,77.77,74.98, , 
2019-08-16 00:30:00,82.57,78.35,75.20, , 
2019-08-16 00:45:00,82.57,78.35,75.20, , 
2019-08-16 01:00:00,82.34,78.20,74.92, , 
2019-08-16 01:15:00,82.27,78.78,75.07, , 
2019-08-16 01:30:00,82.34,77.80,74.77, , 
2019-08-16 01:45:00,82.27,78.67,75.02, , 
2019-08-16 02:00:00,82.19,79.07,75.10, , 
2019-08-16 02:15:00,82.03,77.31,74.28, , 
2019-08-16 02:30:00,81.96,78.18,74.54, , 
2019-08-16 02:45:00,82.03,78.18,74.61, , 
2019-08-16 03:00:00,82.03,77.71,74.43, , 
2019-08-16 03:15:00,82.11,78.20,74.70, , 
2019-08-16 03:30:00,82.03,78.12,74.59, , 
2019-08-16 03:45:00,81.88,77.68,74.27, , 
2019-08-16 04:00:00,81.65,77.68,74.05, , 
2019-08-16 04:15:00,81.65,78.26,74.27, , 
2019-08-16 04:30:00,81.57,78.23,74.18, , 
2019-08-16 04:45:00,81.57,78.67,74.35, , 
2019-08-16 05:00:00,81.65,79.93,74.90, , 
2019-08-16 05:15:00,81.65,79.19,74.62, , 
2019-08-16 05:30:00,81.57,78.18,74.16, , 
2019-08-16 05:45:00,81.57,78.61,74.33, , 
2019-08-16 06:00:00,81.65,79.59,74.77, , 
2019-08-16 06:15:00,81.65,80.10,74.97, , 
2019-08-16 06:30:00,82.11,78.72,74.90, , 
2019-08-16 06:45:00,82.81,77.74,75.19, , 
2019-08-16 07:00:00,84.12,75.12,75.44, , 
2019-08-16 07:15:00,85.35,72.45,75.54, , 
2019-08-16 07:30:00,85.82,71.92,75.76, , 
2019-08-16 07:45:00,84.74,74.16,75.64, , 
2019-08-16 08:00:00,82.81,72.07,72.93, , 
2019-08-16 08:15:00,78.56,74.92,69.99, , 
2019-08-16 08:30:00,77.25,77.74,69.80, , 
2019-08-16 08:45:00,78.25,74.48,69.52, , 
2019-08-16 09:00:00,79.49,70.29,69.01, , 
2019-08-16 09:15:00,82.50,68.17,70.99, , 
2019-08-16 09:30:00,88.29,61.03,73.19, , 
2019-08-16 09:45:00,91.61,58.53,75.05, , 
2019-08-16 10:00:00,93.46,57.14,76.06, , 
2019-08-16 10:15:00,94.93,57.26,77.49, , 
2019-08-16 10:30:00,97.09,54.57,78.04, , 
2019-08-16 10:45:00,99.10,52.90,78.94, , 
2019-08-16 11:00:00,97.25,55.89,78.90, , 
2019-08-16 11:15:00,97.48,54.86,78.55, , 
2019-08-16 11:30:00,100.49,51.39,79.33, , 
2019-08-16 11:45:00,101.42,50.72,79.78, , 
2019-08-16 12:00:00,102.19,49.48,79.73, , 
2019-08-16 12:15:00,102.27,49.67,79.92, , 
2019-08-16 12:30:00,102.11,48.93,79.32, , 
2019-08-16 12:45:00,101.11,50.66,79.46, , 
2019-08-16 13:00:00,100.10,50.91,78.69, , 
2019-08-16 13:15:00,101.96,48.84,79.12, , 
2019-08-16 13:30:00,101.42,48.81,78.61, , 
2019-08-16 13:45:00,102.57,48.10,79.22, , 
2019-08-16 14:00:00,100.80,49.89,78.72, , 
2019-08-16 14:15:00,100.49,49.80,78.37, , 
2019-08-16 14:30:00,100.03,50.62,78.45, , 
2019-08-16 14:45:00,100.49,52.18,79.80, , 
2019-08-16 15:00:00,90.99,58.22,74.32, , 
2019-08-16 15:15:00,90.06,63.18,75.90, , 
2019-08-16 15:30:00,89.22,65.33,76.11, , 
2019-08-16 15:45:00,93.08,60.17,77.26, , 
2019-08-16 16:00:00,92.46,60.63,76.91, , 
2019-08-16 16:15:00,90.22,61.43,75.20, , 
2019-08-16 16:30:00,89.06,62.35,74.56, , 
2019-08-16 16:45:00,88.52,65.27,75.42, , 
2019-08-16 17:00:00,88.52,64.27,74.96, , 
2019-08-16 17:15:00,87.52,65.18,74.43, , 
2019-08-16 17:30:00,86.05,68.14,74.36, , 
2019-08-16 17:45:00,85.05,68.95,73.75, , 
2019-08-16 18:00:00,84.66,70.02,73.85, , 
2019-08-16 18:15:00,84.04,72.19,74.16, , 
2019-08-16 18:30:00,83.73,72.24,73.89, , 
2019-08-16 18:45:00,83.12,73.69,73.89, , 
2019-08-16 19:00:00,81.57,72.13,71.77, , 
2019-08-16 19:15:00,80.18,75.09,71.62, , 
2019-08-16 19:30:00,79.87,78.46,72.62, , 
2019-08-16 19:45:00,80.03,79.47,73.15, , 
2019-08-16 20:00:00,80.34,79.39,73.42, , 
2019-08-16 20:15:00,80.57,79.47,73.68, , 
2019-08-16 20:30:00,80.88,79.04,73.82, , 
2019-08-16 20:45:00,81.26,78.20,73.87, , 
2019-08-16 21:00:00,81.57,77.13,73.76, , 
2019-08-16 21:15:00,81.57,77.19,73.78, , 
2019-08-16 21:30:00,81.65,77.19,73.86, , 
2019-08-16 21:45:00,81.73,76.26,73.57, , 
2019-08-16 22:00:00,81.88,77.22,74.09, , 
2019-08-16 22:15:00,81.73,77.68,74.12, , 
2019-08-16 22:30:00,81.65,77.13,73.84, , 
2019-08-16 22:45:00,81.65,78.15,74.23, , 
2019-08-16 23:00:00,81.73,78.61,74.48, , 
2019-08-16 23:15:00,81.73,78.09,74.28, , 
2019-08-16 23:30:00,81.57,78.23,74.18, , 
2019-08-16 23:45:00,81.11,75.27,72.59, , 
2019-08-17 00:00:00,80.49,79.04,73.44, , 
2019-08-17 00:15:00,78.95,80.25,72.39, , 
2019-08-17 00:30:00,78.56,80.62,72.15, , 
2019-08-17 00:45:00,78.48,80.96,72.20, , 
2019-08-17 01:00:00,78.71,82.87,73.12, , 
2019-08-17 01:15:00,78.25,77.28,70.60, , 
2019-08-17 01:30:00,77.17,78.15,69.88, , 
2019-08-17 01:45:00,77.25,83.61,71.95, , 
2019-08-17 02:00:00,77.79,83.78,72.54, , 
2019-08-17 02:15:00,77.94,84.26,72.86, , 
2019-08-17 02:30:00,78.10,84.12,72.96, , 
2019-08-17 02:45:00,78.25,83.83,73.01, , 
2019-08-17 03:00:00,78.25,83.81,73.00, , 
2019-08-17 03:15:00,78.48,85.22,73.72, , 
2019-08-17 03:30:00,78.71,85.13,73.92, , 
2019-08-17 03:45:00,78.87,84.68,73.91, , 
2019-08-17 04:00:00,79.02,84.23,73.91, , 
2019-08-17 04:15:00,79.10,84.85,74.20, , 
2019-08-17 04:30:00,79.18,85.30,74.44, , 
2019-08-17 04:45:00,79.18,85.27,74.43, , 
2019-08-17 05:00:00,79.56,83.98,74.35, , 
2019-08-17 05:15:00,79.49,84.43,74.43, , 
2019-08-17 05:30:00,79.41,83.49,74.02, , 
2019-08-17 05:45:00,79.56,83.55,74.19, , 
2019-08-17 06:00:00,79.87,82.98,74.29, , 
2019-08-17 06:15:00,80.26,82.22,74.39, , 
2019-08-17 06:30:00,80.26,79.79,73.50, , 
2019-08-17 06:45:00,80.41,81.31,74.21, , 
2019-08-17 07:00:00,80.10,81.76,74.08, , 
2019-08-17 07:15:00,79.87,81.22,73.65, , 
2019-08-17 07:30:00,80.10,80.39,73.57, , 
2019-08-17 07:45:00,80.41,82.13,74.51, , 
2019-08-17 08:00:00,81.11,81.91,75.11, , 
2019-08-17 08:15:00,85.20,78.61,77.85, , 
2019-08-17 08:30:00,89.68,70.05,78.66, , 
2019-08-17 08:45:00,92.38,65.64,79.25, , 
2019-08-17 09:00:00,94.62,62.32,79.78, , 
2019-08-17 09:15:00,95.47,61.40,80.12, , 
2019-08-17 09:30:00,94.31,62.05,79.35, , 
2019-08-17 09:45:00,97.40,57.45,79.89, , 
2019-08-17 10:00:00,96.63,56.08,78.43, , 
2019-08-17 10:15:00,98.48,54.95,79.53, , 
2019-08-17 10:30:00,98.71,54.16,79.31, , 
2019-08-17 10:45:00,101.80,52.08,80.95, , 
2019-08-17 11:00:00,101.42,52.05,80.58, , 
2019-08-17 11:15:00,97.94,55.14,79.14, , 
2019-08-17 11:30:00,99.72,52.94,79.53, , 
2019-08-17 11:45:00,102.03,49.99,79.90, , 
2019-08-17 12:00:00,103.73,49.22,80.98, , 
2019-08-17 12:15:00,103.96,46.30,79.32, , 
2019-08-17 12:30:00,104.74,46.88,80.40, , 
2019-08-17 12:45:00,104.97,46.11,80.10, , 
2019-08-17 13:00:00,105.82,44.82,79.99, , 
2019-08-17 13:15:00,106.98,45.75,81.67, , 
2019-08-17 13:30:00,107.75,42.71,80.25, , 
2019-08-17 13:45:00,106.98,42.93,79.72, , 
2019-08-17 14:00:00,106.51,44.30,80.26, , 
2019-08-17 14:15:00,105.20,44.23,79.04, , 
2019-08-17 14:30:00,101.42,49.13,78.81, , 
2019-08-17 14:45:00,100.49,50.34,78.70, , 
2019-08-17 15:00:00,101.26,49.92,79.16, , 
2019-08-17 15:15:00,100.88,49.38,78.47, , 
2019-08-17 15:30:00,100.03,50.91,78.62, , 
2019-08-17 15:45:00,100.34,50.66,78.75, , 
2019-08-17 16:00:00,99.49,51.32,78.37, , 
2019-08-17 16:15:00,96.32,58.63,79.50, , 
2019-08-17 16:30:00,94.78,56.73,77.06, , 
2019-08-17 16:45:00,92.77,59.86,76.81, , 
2019-08-17 17:00:00,92.46,60.11,76.65, , 
2019-08-17 17:15:00,90.14,63.94,76.33, , 
2019-08-17 17:30:00,87.05,62.66,72.81, , 
2019-08-17 17:45:00,79.64,69.81,68.96, , 
2019-08-17 18:00:00,79.10,74.69,70.42, , 
2019-08-17 18:15:00,79.64,78.44,72.39, , 
2019-08-17 18:30:00,80.03,79.30,73.09, , 
2019-08-17 18:45:00,80.57,79.47,73.68, , 
2019-08-17 19:00:00,81.11,77.08,73.29, , 
2019-08-17 19:15:00,80.64,74.36,71.78, , 
2019-08-17 19:30:00,79.95,74.60,71.20, , 
2019-08-17 19:45:00,79.49,76.96,71.67, , 
2019-08-17 20:00:00,79.25,77.34,71.59, , 
2019-08-17 20:15:00,79.49,77.48,71.87, , 
2019-08-17 20:30:00,79.95,78.41,72.68, , 
2019-08-17 20:45:00,80.18,78.95,73.11, , 
2019-08-17 21:00:00,80.41,79.50,73.54, , 
2019-08-17 21:15:00,80.64,78.55,73.41, , 
2019-08-17 21:30:00,80.80,79.39,73.87, , 
2019-08-17 21:45:00,80.80,77.22,73.05, , 
2019-08-17 22:00:00,80.88,76.58,72.87, , 
2019-08-17 22:15:00,80.95,77.60,73.34, , 
2019-08-17 22:30:00,81.11,78.49,73.83, , 
2019-08-17 22:45:00,81.11,79.53,74.23, , 
2019-08-17 23:00:00,80.95,78.58,73.72, , 
2019-08-17 23:15:00,80.80,80.88,74.43, , 
2019-08-17 23:30:00,80.72,81.28,74.50, , 
2019-08-17 23:45:00,80.41,82.73,74.73, , 
2019-08-18 00:00:00,80.34,81.16,74.08, , 
2019-08-18 00:15:00,80.41,80.91,74.06, , 
2019-08-18 00:30:00,80.57,81.31,74.36, , 
2019-08-18 00:45:00,80.72,81.79,74.69, , 
2019-08-18 01:00:00,80.88,82.30,75.03, , 
2019-08-18 01:15:00,80.88,81.71,74.81, , 
2019-08-18 01:30:00,80.72,81.73,74.67, , 
2019-08-18 01:45:00,80.88,81.42,74.70, , 
2019-08-18 02:00:00,81.11,80.96,74.76, , 
2019-08-18 02:15:00,81.03,80.45,74.49, , 
2019-08-18 02:30:00,80.95,79.56,74.09, , 
2019-08-18 02:45:00,80.72,80.02,74.03, , 
2019-08-18 03:00:00,80.57,79.93,73.85, , 
2019-08-18 03:15:00,80.64,80.39,74.10, , 
2019-08-18 03:30:00,80.88,79.85,74.12, , 
2019-08-18 03:45:00,80.80,78.44,73.51, , 
2019-08-18 04:00:00,79.87,76.00,71.68, , 
2019-08-18 04:15:00,79.18,81.68,73.14, , 
2019-08-18 04:30:00,79.33,81.51,73.23, , 
2019-08-18 04:45:00,79.41,80.19,72.82, , 
2019-08-18 05:00:00,79.56,80.28,73.00, , 
2019-08-18 05:15:00,79.72,80.25,73.14, , 
2019-08-18 05:30:00,79.72,80.25,73.14, , 
2019-08-18 05:45:00,80.03,81.19,73.79, , 
2019-08-18 06:00:00,80.18,80.33,73.62, , 
2019-08-18 06:15:00,80.41,80.31,73.84, , 
2019-08-18 06:30:00,80.95,80.05,74.27, , 
2019-08-18 06:45:00,81.73,78.55,74.46, , 
2019-08-18 07:00:00,82.42,77.77,74.83, , 
2019-08-18 07:15:00,83.42,76.47,75.30, , 
2019-08-18 07:30:00,85.51,72.39,75.66, , 
2019-08-18 07:45:00,86.51,69.57,75.43, , 
2019-08-18 08:00:00,87.75,68.23,76.02, , 
2019-08-18 08:15:00,88.91,66.78,76.48, , 
2019-08-18 08:30:00,89.83,64.91,76.50, , 
2019-08-18 08:45:00,90.61,63.97,76.79, , 
2019-08-18 09:00:00,92.23,61.62,77.18, , 
2019-08-18 09:15:00,94.31,59.25,77.95, , 
2019-08-18 09:30:00,96.32,56.33,78.28, , 
2019-08-18 09:45:00,97.63,53.60,77.99, , 
2019-08-18 10:00:00,98.33,53.35,78.49, , 
2019-08-18 10:15:00,98.87,52.62,78.57, , 
2019-08-18 10:30:00,98.56,52.59,78.26, , 
2019-08-18 10:45:00,96.09,56.82,78.33, , 
2019-08-18 11:00:00,99.10,52.15,78.50, , 
2019-08-18 11:15:00,102.73,49.45,80.20, , 
2019-08-18 11:30:00,101.26,49.67,79.00, , 
2019-08-18 11:45:00,99.87,51.07,78.58, , 
2019-08-18 12:00:00,100.03,52.43,79.52, , 
