Serial Number:20485855 --

"Date Time, GMT -0400","Temp, (*C)","RH, (%)","DewPt, (*C)","Host Connect","Button Down","EOF"
2019-09-11 06:45:00,27.75,81.99,24.43, , , 
2019-09-11 07:00:00,27.80,82.33,24.54, , , 
2019-09-11 07:15:00,28.31,82.93,25.16, , , 
2019-09-11 07:30:00,30.59,75.45,25.78, , , 
2019-09-11 07:45:00,32.39,69.99,26.24, , , 
2019-09-11 08:00:00,33.33,66.60,26.29, , , 
2019-09-11 08:15:00,34.92,61.34,26.40, , , 
2019-09-11 08:30:00,35.56,60.14,26.66, , , 
2019-09-11 08:45:00,36.59,57.23,26.78, , , 
2019-09-11 09:00:00,37.32,55.26,26.86, , , 
2019-09-11 09:15:00,38.22,54.07,27.32, , , 
2019-09-11 09:30:00,39.81,49.29,27.19, , , 
2019-09-11 09:45:00,38.82,51.48,27.04, , , 
2019-09-11 10:00:00,37.06,54.70,26.45, , , 
2019-09-11 10:15:00,39.51,50.05,27.18, , , 
2019-09-11 10:30:00,38.86,49.92,26.55, , , 
2019-09-11 10:45:00,40.62,46.66,27.00, , , 
2019-09-11 11:00:00,41.95,45.72,27.86, , , 
2019-09-11 11:15:00,42.21,44.17,27.49, , , 
2019-09-11 11:30:00,40.84,45.59,26.80, , , 
2019-09-11 11:45:00,41.78,42.97,26.64, , , 
2019-09-11 12:00:00,42.30,43.03,27.12, , , 
2019-09-11 12:15:00,42.81,43.13,27.62, , , 
2019-09-11 12:30:00,43.58,40.45,27.22, , , 
2019-09-11 12:45:00,44.44,38.94,27.32, , , 
2019-09-11 13:00:00,44.31,39.17,27.31, , , 
2019-09-11 13:15:00,44.79,38.61,27.48, , , 
2019-09-11 13:30:00,45.34,36.76,27.13, , , 
2019-09-11 13:45:00,43.67,39.10,26.71, , , 
2019-09-11 14:00:00,42.34,41.73,26.64, , , 
2019-09-11 14:15:00,42.81,40.94,26.74, , , 
2019-09-11 14:30:00,43.07,40.45,26.76, , , 
2019-09-11 14:45:00,42.51,41.14,26.55, , , 
2019-09-11 15:00:00,40.80,44.30,26.27, , , 
2019-09-11 15:15:00,40.41,44.82,26.12, , , 
2019-09-11 15:30:00,37.54,49.73,25.27, , , 
2019-09-11 15:45:00,37.49,49.73,25.23, , , 
2019-09-11 16:00:00,36.76,51.73,25.23, , , 
2019-09-11 16:15:00,36.85,51.83,25.34, , , 
2019-09-11 16:30:00,36.38,53.31,25.38, , , 
2019-09-11 16:45:00,35.26,55.23,24.94, , , 
2019-09-11 17:00:00,33.97,58.41,24.69, , , 
2019-09-11 17:15:00,32.94,60.51,24.31, , , 
2019-09-11 17:30:00,32.13,62.90,24.19, , , 
2019-09-11 17:45:00,31.49,64.55,24.02, , , 
2019-09-11 18:00:00,30.89,66.66,23.99, , , 
2019-09-11 18:15:00,30.50,68.26,24.01, , , 
2019-09-11 18:30:00,30.20,68.65,23.82, , , 
2019-09-11 18:45:00,30.03,69.12,23.77, , , 
2019-09-11 19:00:00,29.73,68.59,23.36, , , 
2019-09-11 19:15:00,29.56,68.50,23.17, , , 
2019-09-11 19:30:00,29.26,73.19,23.98, , , 
2019-09-11 19:45:00,29.08,74.60,24.14, , , 
2019-09-11 20:00:00,29.04,75.18,24.23, , , 
2019-09-11 20:15:00,28.87,75.15,24.05, , , 
2019-09-11 20:30:00,28.78,75.68,24.09, , , 
2019-09-11 20:45:00,28.74,76.03,24.12, , , 
2019-09-11 21:00:00,28.78,75.62,24.08, , , 
2019-09-11 21:15:00,28.44,79.19,24.51, , , 
2019-09-11 21:30:00,28.23,80.13,24.50, , , 
2019-09-11 21:45:00,27.88,79.19,23.97, , , 
2019-09-11 22:00:00,27.88,79.70,24.08, , , 
2019-09-11 22:15:00,27.84,81.11,24.33, , , 
2019-09-11 22:30:00,27.93,78.15,23.79, , , 
2019-09-11 22:45:00,28.05,77.89,23.86, , , 
2019-09-11 23:00:00,28.14,77.77,23.92, , , 
2019-09-11 23:15:00,28.18,76.96,23.79, , , 
2019-09-11 23:30:00,28.10,76.49,23.60, , , 
2019-09-11 23:45:00,28.05,76.47,23.55, , , 
2019-09-12 00:00:00,28.01,77.34,23.70, , , 
2019-09-12 00:15:00,27.97,77.74,23.75, , , 
2019-09-12 00:30:00,28.01,78.29,23.91, , , 
2019-09-12 00:45:00,28.01,77.77,23.80, , , 
2019-09-12 01:00:00,27.97,77.28,23.65, , , 
2019-09-12 01:15:00,27.88,77.74,23.66, , , 
2019-09-12 01:30:00,28.01,78.29,23.91, , , 
2019-09-12 01:45:00,28.01,77.83,23.81, , , 
2019-09-12 02:00:00,27.93,78.32,23.83, , , 
2019-09-12 02:15:00,27.80,79.13,23.87, , , 
2019-09-12 02:30:00,27.71,78.64,23.69, , , 
2019-09-12 02:45:00,27.67,78.61,23.64, , , 
2019-09-12 03:00:00,27.63,79.13,23.71, , , 
2019-09-12 03:15:00,27.58,79.19,23.68, , , 
2019-09-12 03:30:00,27.54,79.47,23.70, , , 
2019-09-12 03:45:00,27.37,79.96,23.63, , , 
2019-09-12 04:00:00,27.20,80.79,23.64, , , 
2019-09-12 04:15:00,27.02,81.28,23.57, , , 
2019-09-12 04:30:00,26.94,81.65,23.56, , , 
2019-09-12 04:45:00,26.77,81.68,23.40, , , 
2019-09-12 05:00:00,26.64,81.71,23.28, , , 
2019-09-12 05:15:00,26.64,81.71,23.28, , , 
2019-09-12 05:30:00,26.60,82.56,23.41, , , 
2019-09-12 05:45:00,26.47,83.10,23.39, , , 
2019-09-12 06:00:00,26.55,83.47,23.55, , , 
2019-09-12 06:15:00,26.68,83.61,23.70, , , 
2019-09-12 06:30:00,27.37,82.25,24.10, , , 
2019-09-12 06:45:00,28.23,80.25,24.53, , , 
2019-09-12 07:00:00,29.08,77.10,24.69, , , 
2019-09-12 07:15:00,29.94,75.24,25.11, , , 
2019-09-12 07:30:00,30.93,72.16,25.35, , , 
2019-09-12 07:45:00,32.09,68.08,25.48, , , 
2019-09-12 08:00:00,33.29,64.85,25.80, , , 
2019-09-12 08:15:00,34.75,59.80,25.80, , , 
2019-09-12 08:30:00,36.46,56.98,26.59, , , 
2019-09-12 08:45:00,36.98,55.73,26.69, , , 
2019-09-12 09:00:00,38.39,52.02,26.82, , , 
2019-09-12 09:15:00,39.81,47.91,26.71, , , 
2019-09-12 09:30:00,39.55,48.20,26.58, , , 
2019-09-12 09:45:00,39.55,49.00,26.86, , , 
2019-09-12 10:00:00,39.21,49.48,26.71, , , 
2019-09-12 10:15:00,41.52,44.59,27.04, , , 
2019-09-12 10:30:00,42.51,43.68,27.57, , , 
2019-09-12 10:45:00,43.20,41.47,27.30, , , 
2019-09-12 11:00:00,42.55,42.51,27.15, , , 
2019-09-12 11:15:00,43.50,39.93,26.92, , , 
2019-09-12 11:30:00,43.84,40.45,27.44, , , 
2019-09-12 11:45:00,43.37,39.60,26.66, , , 
2019-09-12 12:00:00,43.33,39.89,26.75, , , 
2019-09-12 12:15:00,43.24,40.12,26.77, , , 
2019-09-12 12:30:00,41.40,41.63,25.76, , , 
2019-09-12 12:45:00,42.64,40.39,26.35, , , 
2019-09-12 13:00:00,43.54,39.04,26.57, , , 
2019-09-12 13:15:00,43.28,38.44,26.08, , , 
2019-09-12 13:30:00,42.34,41.37,26.49, , , 
2019-09-12 13:45:00,41.95,41.07,26.03, , , 
2019-09-12 14:00:00,42.21,40.61,26.06, , , 
2019-09-12 14:15:00,42.30,41.99,26.71, , , 
2019-09-12 14:30:00,41.95,43.58,27.04, , , 
2019-09-12 14:45:00,40.28,45.59,26.30, , , 
2019-09-12 15:00:00,40.32,43.36,25.48, , , 
2019-09-12 15:15:00,40.07,43.58,25.34, , , 
2019-09-12 15:30:00,39.72,42.77,24.72, , , 
2019-09-12 15:45:00,38.74,45.63,24.91, , , 
2019-09-12 16:00:00,38.86,46.98,25.52, , , 
2019-09-12 16:15:00,38.56,46.69,25.15, , , 
2019-09-12 16:30:00,37.32,49.70,25.06, , , 
2019-09-12 16:45:00,35.52,53.19,24.55, , , 
2019-09-12 17:00:00,34.02,56.86,24.27, , , 
2019-09-12 17:15:00,32.99,59.52,24.08, , , 
2019-09-12 17:30:00,32.26,62.17,24.12, , , 
2019-09-12 17:45:00,31.74,63.60,24.01, , , 
2019-09-12 18:00:00,31.36,64.52,23.89, , , 
2019-09-12 18:15:00,30.71,65.15,23.44, , , 
2019-09-12 18:30:00,30.37,66.09,23.35, , , 
2019-09-12 18:45:00,30.03,69.04,23.75, , , 
2019-09-12 19:00:00,29.81,70.94,24.00, , , 
2019-09-12 19:15:00,29.68,72.04,24.13, , , 
2019-09-12 19:30:00,29.56,72.92,24.21, , , 
2019-09-12 19:45:00,29.43,72.78,24.06, , , 
2019-09-12 20:00:00,29.43,73.75,24.28, , , 
2019-09-12 20:15:00,29.47,73.92,24.36, , , 
2019-09-12 20:30:00,29.34,73.36,24.11, , , 
2019-09-12 20:45:00,29.30,74.19,24.25, , , 
2019-09-12 21:00:00,29.26,72.83,23.90, , , 
2019-09-12 21:15:00,29.17,72.89,23.83, , , 
2019-09-12 21:30:00,29.21,74.63,24.27, , , 
2019-09-12 21:45:00,29.13,73.72,23.98, , , 
2019-09-12 22:00:00,28.83,76.03,24.21, , , 
2019-09-12 22:15:00,28.74,76.55,24.24, , , 
2019-09-12 22:30:00,28.65,77.42,24.34, , , 
2019-09-12 22:45:00,28.61,77.48,24.32, , , 
2019-09-12 23:00:00,28.44,76.90,24.02, , , 
2019-09-12 23:15:00,28.35,76.84,23.93, , , 
2019-09-12 23:30:00,28.23,76.47,23.72, , , 
2019-09-12 23:45:00,28.23,75.97,23.61, , , 
2019-09-13 00:00:00,28.18,76.79,23.75, , , 
2019-09-13 00:15:00,28.23,76.52,23.73, , , 
2019-09-13 00:30:00,28.18,75.56,23.48, , , 
2019-09-13 00:45:00,28.18,75.91,23.56, , , 
2019-09-13 01:00:00,28.10,76.44,23.59, , , 
2019-09-13 01:15:00,28.05,76.96,23.66, , , 
2019-09-13 01:30:00,27.93,77.22,23.59, , , 
2019-09-13 01:45:00,27.88,77.68,23.65, , , 
2019-09-13 02:00:00,27.88,78.32,23.79, , , 
2019-09-13 02:15:00,28.01,78.70,23.99, , , 
2019-09-13 02:30:00,28.05,79.21,24.14, , , 
2019-09-13 02:45:00,28.01,79.56,24.17, , , 
2019-09-13 03:00:00,27.97,79.73,24.17, , , 
2019-09-13 03:15:00,28.01,78.35,23.92, , , 
2019-09-13 03:30:00,27.97,78.81,23.97, , , 
2019-09-13 03:45:00,27.84,79.19,23.93, , , 
2019-09-13 04:00:00,27.88,79.24,23.98, , , 
2019-09-13 04:15:00,27.93,79.62,24.10, , , 
2019-09-13 04:30:00,27.97,80.19,24.26, , , 
2019-09-13 04:45:00,27.93,80.93,24.38, , , 
2019-09-13 05:00:00,27.97,80.19,24.26, , , 
2019-09-13 05:15:00,27.97,80.02,24.23, , , 
2019-09-13 05:30:00,27.80,80.10,24.08, , , 
2019-09-13 05:45:00,27.63,81.05,24.11, , , 
2019-09-13 06:00:00,27.45,81.42,24.02, , , 
2019-09-13 06:15:00,27.63,79.59,23.80, , , 
2019-09-13 06:30:00,28.23,75.04,23.41, , , 
2019-09-13 06:45:00,28.83,76.15,24.23, , , 
2019-09-13 07:00:00,29.73,73.95,24.61, , , 
2019-09-13 07:15:00,30.67,71.56,24.97, , , 
2019-09-13 07:30:00,31.74,69.42,25.48, , , 
2019-09-13 07:45:00,32.69,67.21,25.84, , , 
2019-09-13 08:00:00,34.02,63.21,26.06, , , 
2019-09-13 08:15:00,35.35,58.07,25.87, , , 
2019-09-13 08:23:54, , , ,Logged, , 
2019-09-13 08:24:48, , , ,Logged, , 
2019-09-13 08:30:00,36.42,54.86,25.90, , , 
2019-09-13 08:45:00,36.33,55.11,25.90, , , 
2019-09-13 09:00:00,36.51,53.57,25.58, , , 
2019-09-13 09:15:00,37.15,52.40,25.80, , , 
2019-09-13 09:30:00,38.31,50.69,26.30, , , 
2019-09-13 09:45:00,37.02,53.91,26.16, , , 
2019-09-13 10:00:00,37.96,52.24,26.50, , , 
2019-09-13 10:15:00,38.95,49.67,26.54, , , 
2019-09-13 10:30:00,40.02,46.91,26.55, , , 
2019-09-13 10:45:00,40.45,46.69,26.86, , , 
2019-09-13 11:00:00,41.18,44.56,26.72, , , 
2019-09-13 11:15:00,40.54,46.11,26.72, , , 
2019-09-13 11:30:00,40.80,45.95,26.89, , , 
2019-09-13 11:45:00,42.38,42.77,27.10, , , 
2019-09-13 12:00:00,43.41,40.48,27.08, , , 
2019-09-13 12:15:00,43.88,38.84,26.79, , , 
2019-09-13 12:30:00,44.10,39.14,27.11, , , 
2019-09-13 12:45:00,44.31,36.62,26.17, , , 
2019-09-13 13:00:00,43.54,35.36,24.90, , , 
2019-09-13 13:15:00,43.50,37.92,26.04, , , 
2019-09-13 13:30:00,42.85,39.56,26.19, , , 
2019-09-13 13:45:00,43.03,40.39,26.69, , , 
2019-09-13 14:00:00,42.13,41.07,26.18, , , 
2019-09-13 14:15:00,41.83,41.96,26.27, , , 
2019-09-13 14:30:00,41.78,42.48,26.44, , , 
2019-09-13 14:45:00,41.44,43.49,26.54, , , 
2019-09-13 15:00:00,39.17,46.82,25.74, , , 
2019-09-13 15:15:00,38.99,47.27,25.74, , , 
2019-09-13 15:30:00,37.19,51.01,25.38, , , 
2019-09-13 15:45:00,35.95,54.32,25.30, , , 
2019-09-13 16:00:00,36.03,54.54,25.45, , , 
2019-09-13 16:15:00,35.18,55.73,25.02, , , 
2019-09-13 16:30:00,34.45,57.42,24.84, , , 
2019-09-13 16:45:00,33.80,59.09,24.72, , , 
2019-09-13 17:00:00,32.73,61.25,24.31, , , 
2019-09-13 17:15:00,32.30,63.18,24.43, , , 
2019-09-13 17:30:00,31.83,65.09,24.48, , , 
2019-09-13 17:45:00,31.53,65.55,24.31, , , 
2019-09-13 18:00:00,31.10,67.72,24.45, , , 
2019-09-13 18:15:00,30.71,68.62,24.30, , , 
2019-09-13 18:30:00,30.41,70.02,24.36, , , 
2019-09-13 18:45:00,30.07,71.59,24.40, , , 
2019-09-13 19:00:00,29.90,71.86,24.30, , , 
2019-09-13 19:15:00,29.77,73.31,24.51, , , 
2019-09-13 19:30:00,29.73,73.39,24.49, , , 
2019-09-13 19:45:00,29.60,73.72,24.44, , , 
2019-09-13 20:00:00,29.56,72.48,24.11, , , 
2019-09-13 20:15:00,29.47,75.21,24.65, , , 
2019-09-13 20:30:00,29.38,74.80,24.47, , , 
2019-09-13 20:45:00,29.30,75.24,24.49, , , 
2019-09-13 21:00:00,29.26,75.24,24.45, , , 
2019-09-13 21:15:00,29.21,75.24,24.41, , , 
2019-09-13 21:30:00,29.13,77.05,24.72, , , 
2019-09-13 21:45:00,29.17,77.10,24.77, , , 
2019-09-13 22:00:00,29.04,78.03,24.85, , , 
2019-09-13 22:15:00,29.08,78.55,25.00, , , 
2019-09-13 22:30:00,29.04,78.03,24.85, , , 
2019-09-13 22:45:00,29.00,77.60,24.71, , , 
2019-09-13 23:00:00,28.91,77.60,24.63, , , 
2019-09-13 23:15:00,28.95,78.06,24.77, , , 
2019-09-13 23:30:00,29.00,78.95,25.01, , , 
2019-09-13 23:45:00,28.91,78.00,24.72, , , 
2019-09-14 00:00:00,28.91,79.93,25.13, , , 
2019-09-14 00:15:00,28.83,77.51,24.53, , , 
2019-09-14 00:30:00,28.78,78.44,24.69, , , 
2019-09-14 00:45:00,28.78,78.49,24.70, , , 
2019-09-14 01:00:00,28.78,79.39,24.89, , , 
2019-09-14 01:15:00,28.87,79.39,24.97, , , 
2019-09-14 01:30:00,28.83,79.44,24.94, , , 
2019-09-14 01:45:00,28.40,81.05,24.86, , , 
2019-09-14 02:00:00,28.18,80.08,24.45, , , 
2019-09-14 02:15:00,28.14,81.05,24.61, , , 
2019-09-14 02:30:00,28.23,82.05,24.90, , , 
2019-09-14 02:45:00,28.35,80.16,24.63, , , 
2019-09-14 03:00:00,28.18,80.19,24.47, , , 
2019-09-14 03:15:00,28.05,80.16,24.34, , , 
2019-09-14 03:30:00,28.14,80.16,24.43, , , 
2019-09-14 03:45:00,27.84,82.36,24.59, , , 
2019-09-14 04:00:00,27.84,83.24,24.76, , , 
2019-09-14 04:15:00,27.32,84.62,24.54, , , 
2019-09-14 04:30:00,26.98,87.70,24.80, , , 
2019-09-14 04:45:00,26.42,84.46,23.62, , , 
2019-09-14 05:00:00,25.91,85.13,23.25, , , 
2019-09-14 05:15:00,25.99,84.79,23.27, , , 
2019-09-14 05:30:00,26.08,86.48,23.68, , , 
2019-09-14 05:45:00,26.42,87.45,24.20, , , 
2019-09-14 06:00:00,26.77,86.78,24.41, , , 
2019-09-14 06:15:00,26.64,85.30,24.00, , , 
2019-09-14 06:30:00,26.77,88.12,24.67, , , 
2019-09-14 06:45:00,27.15,86.42,24.72, , , 
2019-09-14 07:00:00,27.71,81.99,24.38, , , 
2019-09-14 07:15:00,28.31,81.48,24.87, , , 
2019-09-14 07:30:00,29.04,80.25,25.32, , , 
2019-09-14 07:45:00,30.20,78.32,26.04, , , 
2019-09-14 08:00:00,31.31,74.57,26.28, , , 
2019-09-14 08:15:00,32.64,71.06,26.74, , , 
2019-09-14 08:30:00,33.20,68.23,26.58, , , 
2019-09-14 08:45:00,33.76,64.67,26.20, , , 
2019-09-14 09:00:00,35.05,62.38,26.80, , , 
2019-09-14 09:15:00,36.12,59.49,27.00, , , 
2019-09-14 09:30:00,37.66,56.33,27.51, , , 
2019-09-14 09:45:00,38.09,56.14,27.85, , , 
2019-09-14 10:00:00,38.74,53.91,27.75, , , 
2019-09-14 10:15:00,39.12,52.05,27.50, , , 
2019-09-14 10:30:00,38.74,52.34,27.24, , , 
2019-09-14 10:45:00,38.82,52.84,27.48, , , 
2019-09-14 11:00:00,39.85,50.62,27.69, , , 
2019-09-14 11:15:00,40.84,48.84,27.98, , , 
2019-09-14 11:30:00,39.34,51.29,27.45, , , 
2019-09-14 11:45:00,37.66,54.01,26.79, , , 
2019-09-14 12:00:00,36.33,57.17,26.52, , , 
2019-09-14 12:15:00,37.75,53.76,26.79, , , 
2019-09-14 12:30:00,38.31,52.53,26.91, , , 
2019-09-14 12:45:00,37.32,54.48,26.62, , , 
2019-09-14 13:00:00,37.41,55.79,27.10, , , 
2019-09-14 13:15:00,38.65,52.56,27.23, , , 
2019-09-14 13:30:00,38.05,53.25,26.90, , , 
2019-09-14 13:45:00,37.58,51.86,26.02, , , 
2019-09-14 14:00:00,38.82,50.97,26.87, , , 
2019-09-14 14:15:00,37.23,55.48,26.85, , , 
2019-09-14 14:30:00,37.88,53.79,26.92, , , 
2019-09-14 14:45:00,39.29,50.31,27.07, , , 
2019-09-14 15:00:00,38.05,53.79,27.07, , , 
2019-09-14 15:15:00,36.68,55.45,26.32, , , 
2019-09-14 15:30:00,34.57,58.97,25.41, , , 
2019-09-14 15:45:00,33.85,63.42,25.95, , , 
2019-09-14 16:00:00,34.19,62.99,26.16, , , 
2019-09-14 16:15:00,32.82,66.75,25.84, , , 
2019-09-14 16:30:00,31.92,67.93,25.28, , , 
2019-09-14 16:45:00,31.57,69.45,25.33, , , 
2019-09-14 17:00:00,31.44,69.30,25.17, , , 
2019-09-14 17:15:00,31.10,70.32,25.08, , , 
2019-09-14 17:30:00,30.93,70.67,25.01, , , 
2019-09-14 17:45:00,30.59,72.48,25.10, , , 
2019-09-14 18:00:00,30.24,73.10,24.91, , , 
2019-09-14 18:15:00,29.73,74.80,24.80, , , 
2019-09-14 18:30:00,29.30,75.65,24.58, , , 
2019-09-14 18:45:00,29.30,77.13,24.90, , , 
2019-09-14 19:00:00,29.00,77.89,24.78, , , 
2019-09-14 19:15:00,28.74,80.31,25.04, , , 
2019-09-14 19:30:00,28.74,79.79,24.93, , , 
2019-09-14 19:45:00,28.78,79.39,24.89, , , 
2019-09-14 20:00:00,28.91,80.33,25.21, , , 
2019-09-14 20:15:00,28.78,79.79,24.97, , , 
2019-09-14 20:30:00,28.57,82.10,25.25, , , 
2019-09-14 20:45:00,28.65,80.62,25.02, , , 
2019-09-14 21:00:00,28.53,81.53,25.09, , , 
2019-09-14 21:15:00,28.61,80.28,24.91, , , 
2019-09-14 21:30:00,28.65,79.42,24.77, , , 
2019-09-14 21:45:00,28.87,78.98,24.89, , , 
2019-09-14 22:00:00,28.91,76.99,24.50, , , 
2019-09-14 22:15:00,28.87,77.94,24.66, , , 
2019-09-14 22:30:00,28.87,78.00,24.68, , , 
2019-09-14 22:45:00,28.87,78.81,24.85, , , 
2019-09-14 23:00:00,28.83,81.25,25.32, , , 
2019-09-14 23:15:00,28.61,81.65,25.19, , , 
2019-09-14 23:30:00,28.53,81.19,25.02, , , 
2019-09-14 23:45:00,28.61,79.76,24.80, , , 
2019-09-15 00:00:00,27.93,81.39,24.47, , , 
2019-09-15 00:15:00,27.07,84.48,24.26, , , 
2019-09-15 00:30:00,26.64,85.72,24.08, , , 
2019-09-15 00:45:00,26.77,86.23,24.30, , , 
2019-09-15 01:00:00,26.90,86.34,24.45, , , 
2019-09-15 01:15:00,26.98,88.07,24.87, , , 
2019-09-15 01:30:00,26.72,84.93,24.01, , , 
2019-09-15 01:45:00,26.64,87.09,24.34, , , 
2019-09-15 02:00:00,26.64,85.75,24.08, , , 
2019-09-15 02:15:00,26.68,86.76,24.32, , , 
2019-09-15 02:30:00,26.68,87.06,24.38, , , 
2019-09-15 02:45:00,26.81,87.70,24.63, , , 
2019-09-15 03:00:00,27.02,87.73,24.85, , , 
2019-09-15 03:15:00,27.15,85.97,24.63, , , 
2019-09-15 03:30:00,26.94,87.59,24.74, , , 
2019-09-15 03:45:00,26.90,87.26,24.63, , , 
2019-09-15 04:00:00,27.02,86.28,24.57, , , 
2019-09-15 04:15:00,27.02,86.84,24.67, , , 
2019-09-15 04:30:00,26.34,84.88,23.62, , , 
2019-09-15 04:45:00,26.08,88.29,24.02, , , 
2019-09-15 05:00:00,25.82,88.68,23.84, , , 
2019-09-15 05:15:00,25.91,90.03,24.18, , , 
2019-09-15 05:30:00,25.74,87.90,23.61, , , 
2019-09-15 05:45:00,25.61,87.84,23.47, , , 
2019-09-15 06:00:00,25.57,86.39,23.15, , , 
2019-09-15 06:15:00,25.57,86.03,23.08, , , 
2019-09-15 06:30:00,25.74,86.45,23.33, , , 
2019-09-15 06:45:00,26.08,87.37,23.85, , , 
2019-09-15 07:00:00,26.47,87.06,24.17, , , 
2019-09-15 07:15:00,26.81,86.78,24.45, , , 
2019-09-15 07:30:00,27.20,87.34,24.94, , , 
2019-09-15 07:45:00,27.67,86.84,25.31, , , 
2019-09-15 08:00:00,28.44,83.07,25.32, , , 
2019-09-15 08:15:00,29.21,80.85,25.61, , , 
2019-09-15 08:30:00,30.11,77.19,25.71, , , 
2019-09-15 08:45:00,30.54,76.38,25.94, , , 
2019-09-15 09:00:00,31.10,74.04,25.95, , , 
2019-09-15 09:15:00,29.68,77.63,25.39, , , 
2019-09-15 09:30:00,28.40,81.68,24.99, , , 
2019-09-15 09:45:00,27.37,83.16,24.29, , , 
2019-09-15 10:00:00,26.94,85.44,24.32, , , 
2019-09-15 10:15:00,26.94,86.70,24.56, , , 
2019-09-15 10:30:00,26.77,87.68,24.58, , , 
2019-09-15 10:45:00,26.90,86.37,24.46, , , 
2019-09-15 11:00:00,27.15,86.31,24.70, , , 
2019-09-15 11:15:00,27.37,84.99,24.65, , , 
2019-09-15 11:30:00,27.63,85.47,25.00, , , 
2019-09-15 11:45:00,27.67,84.14,24.78, , , 
2019-09-15 12:00:00,27.54,84.71,24.76, , , 
2019-09-15 12:15:00,27.50,85.10,24.80, , , 
2019-09-15 12:30:00,27.50,84.54,24.69, , , 
2019-09-15 12:45:00,27.58,84.60,24.78, , , 
2019-09-15 13:00:00,27.54,85.16,24.85, , , 
2019-09-15 13:15:00,27.75,85.97,25.22, , , 
2019-09-15 13:30:00,28.14,84.82,25.37, , , 
2019-09-15 13:45:00,28.53,82.93,25.37, , , 
2019-09-15 14:00:00,28.95,81.79,25.56, , , 
2019-09-15 14:15:00,29.30,81.71,25.88, , , 
2019-09-15 14:30:00,29.51,80.45,25.82, , , 
2019-09-15 14:45:00,29.56,80.82,25.94, , , 
2019-09-15 15:00:00,29.77,77.71,25.49, , , 
2019-09-15 15:15:00,29.86,77.19,25.46, , , 
2019-09-15 15:30:00,30.03,74.98,25.13, , , 
2019-09-15 15:45:00,30.28,75.50,25.50, , , 
2019-09-15 16:00:00,30.28,74.83,25.35, , , 
2019-09-15 16:15:00,30.16,74.48,25.15, , , 
2019-09-15 16:30:00,30.37,74.07,25.26, , , 
2019-09-15 16:45:00,30.33,73.48,25.08, , , 
2019-09-15 17:00:00,30.07,74.51,25.07, , , 
2019-09-15 17:15:00,29.94,74.89,25.03, , , 
2019-09-15 17:30:00,29.68,76.32,25.10, , , 
2019-09-15 17:45:00,29.38,76.55,24.86, , , 
2019-09-15 18:00:00,29.13,77.05,24.72, , , 
2019-09-15 18:15:00,28.83,77.10,24.44, , , 
2019-09-15 18:30:00,28.57,78.00,24.39, , , 
2019-09-15 18:45:00,28.31,79.33,24.42, , , 
2019-09-15 19:00:00,28.23,80.08,24.49, , , 
2019-09-15 19:15:00,28.23,80.08,24.49, , , 
2019-09-15 19:30:00,28.27,79.21,24.35, , , 
2019-09-15 19:45:00,28.40,77.94,24.21, , , 
2019-09-15 20:00:00,28.14,80.10,24.41, , , 
2019-09-15 20:15:00,27.67,80.48,24.03, , , 
2019-09-15 20:30:00,27.28,85.41,24.65, , , 
2019-09-15 20:45:00,27.50,83.64,24.51, , , 
2019-09-15 21:00:00,27.75,82.81,24.59, , , 
2019-09-15 21:15:00,27.88,82.33,24.62, , , 
2019-09-15 21:30:00,27.88,80.59,24.26, , , 
2019-09-15 21:45:00,27.97,81.88,24.61, , , 
2019-09-15 22:00:00,27.97,79.73,24.17, , , 
2019-09-15 22:15:00,28.01,81.08,24.49, , , 
2019-09-15 22:30:00,27.88,81.05,24.36, , , 
2019-09-15 22:45:00,27.80,80.96,24.26, , , 
2019-09-15 23:00:00,27.93,81.56,24.51, , , 
2019-09-15 23:15:00,27.97,82.36,24.71, , , 
2019-09-15 23:30:00,28.01,83.41,24.97, , , 
2019-09-15 23:45:00,27.84,78.26,23.73, , , 
2019-09-16 00:00:00,27.50,80.05,23.78, , , 
2019-09-16 00:15:00,27.37,84.17,24.49, , , 
2019-09-16 00:30:00,27.45,81.02,23.94, , , 
2019-09-16 00:45:00,27.67,80.53,24.04, , , 
2019-09-16 01:00:00,27.80,81.02,24.27, , , 
2019-09-16 01:15:00,27.93,80.48,24.28, , , 
2019-09-16 01:30:00,27.75,81.93,24.42, , , 
2019-09-16 01:45:00,27.45,83.18,24.38, , , 
2019-09-16 02:00:00,26.98,84.54,24.18, , , 
2019-09-16 02:15:00,26.21,83.49,23.22, , , 
2019-09-16 02:30:00,25.91,87.34,23.67, , , 
2019-09-16 02:45:00,25.91,85.55,23.33, , , 
2019-09-16 03:00:00,26.08,83.81,23.16, , , 
2019-09-16 03:15:00,26.17,84.40,23.36, , , 
2019-09-16 03:30:00,26.47,83.52,23.48, , , 
2019-09-16 03:45:00,26.85,83.52,23.86, , , 
2019-09-16 04:00:00,27.07,84.14,24.19, , , 
2019-09-16 04:15:00,26.85,87.26,24.59, , , 
2019-09-16 04:30:00,26.72,86.34,24.28, , , 
2019-09-16 04:45:00,26.72,87.09,24.43, , , 
2019-09-16 05:00:00,26.90,88.04,24.78, , , 
2019-09-16 05:15:00,26.98,86.28,24.52, , , 
2019-09-16 05:30:00,27.24,84.17,24.36, , , 
2019-09-16 05:45:00,27.54,82.42,24.30, , , 
2019-09-16 06:00:00,27.71,83.21,24.63, , , 
